AverageTemperature,City,Country,Month,Year
13.822,5,Mexico,1,1844
14.819,5,Mexico,2,1844
16.297,5,Mexico,3,1844
19.191,5,Mexico,4,1844
21.078,5,Mexico,5,1844
21.293,5,Mexico,6,1844
20.506,5,Mexico,7,1844
19.295,5,Mexico,8,1844
18.352,5,Mexico,9,1844
17.628,5,Mexico,10,1844
14.562,5,Mexico,11,1844
11.902,5,Mexico,12,1844
13.928,5,Mexico,1,1845
13.824,5,Mexico,2,1845
16.106,5,Mexico,3,1845
19.359,5,Mexico,4,1845
21.13,5,Mexico,5,1845
21.48,5,Mexico,6,1845
20.517,5,Mexico,7,1845
19.642,5,Mexico,8,1845
18.76,5,Mexico,9,1845
16.445,5,Mexico,10,1845
14.75,5,Mexico,11,1845
11.52,5,Mexico,12,1845
14.218,5,Mexico,1,1846
14.479,5,Mexico,2,1846
17.992,5,Mexico,3,1846
18.441,5,Mexico,4,1846
21.543,5,Mexico,5,1846
22.453,5,Mexico,6,1846
21.27,5,Mexico,7,1846
19.603,5,Mexico,8,1846
19.344,5,Mexico,9,1846
17.137,5,Mexico,10,1846
15.578,5,Mexico,11,1846
14.782,5,Mexico,12,1846
13.018,5,Mexico,1,1847
14.867,5,Mexico,2,1847
15.351,5,Mexico,3,1847
19.661,5,Mexico,4,1847
21.053,5,Mexico,5,1847
21.789,5,Mexico,6,1847
20.664,5,Mexico,7,1847
19.645,5,Mexico,8,1847
19.08,5,Mexico,9,1847
17.581,5,Mexico,10,1847
15.379,5,Mexico,11,1847
12.313,5,Mexico,12,1847
21.242,5,Mexico,6,1848
20.938,5,Mexico,7,1848
19.7,5,Mexico,8,1848
18.475,5,Mexico,9,1848
17.879,5,Mexico,10,1848
14.349,5,Mexico,11,1848
12.759,5,Mexico,12,1848
14.393,5,Mexico,1,1849
14.523,5,Mexico,2,1849
17.826,5,Mexico,3,1849
19.248,5,Mexico,4,1849
20.862,5,Mexico,5,1849
22.283,5,Mexico,6,1849
21.258,5,Mexico,7,1849
20.689,5,Mexico,8,1849
19.591,5,Mexico,9,1849
16.882,5,Mexico,10,1849
15.792,5,Mexico,11,1849
13.022,5,Mexico,12,1849
14.817,5,Mexico,1,1850
15.501,5,Mexico,2,1850
17.213,5,Mexico,3,1850
18.924,5,Mexico,4,1850
19.783,5,Mexico,5,1850
21.549,5,Mexico,6,1850
21.025,5,Mexico,7,1850
21.017,5,Mexico,8,1850
20.055,5,Mexico,9,1850
18.19,5,Mexico,10,1850
14.995,5,Mexico,11,1850
11.264,5,Mexico,12,1850
13.389,5,Mexico,1,1851
13.69,5,Mexico,2,1851
16.357,5,Mexico,3,1851
19.48,5,Mexico,4,1851
22.355,5,Mexico,5,1851
22.656,5,Mexico,6,1851
20.492,5,Mexico,7,1851
20.605,5,Mexico,8,1851
19.281,5,Mexico,9,1851
17.907,5,Mexico,10,1851
14.075,5,Mexico,11,1851
13.114,5,Mexico,12,1851
11.313,5,Mexico,1,1852
16.33,5,Mexico,2,1852
16.648,5,Mexico,3,1852
19.539,5,Mexico,4,1852
22.269,5,Mexico,5,1852
21.775,5,Mexico,6,1852
20.795,5,Mexico,7,1852
20.35,5,Mexico,8,1852
19.462,5,Mexico,9,1852
17.347,5,Mexico,10,1852
14.94,5,Mexico,11,1852
14.439,5,Mexico,12,1852
12.014,5,Mexico,1,1853
12.877,5,Mexico,2,1853
15.412,5,Mexico,3,1853
19.418,5,Mexico,4,1853
21.99,5,Mexico,5,1853
21.467,5,Mexico,6,1853
21.446,5,Mexico,7,1853
19.647,5,Mexico,8,1853
19.104,5,Mexico,9,1853
17.17,5,Mexico,10,1853
15.761,5,Mexico,11,1853
13.413,5,Mexico,12,1853
12.314,5,Mexico,1,1854
13.694,5,Mexico,2,1854
17.729,5,Mexico,3,1854
19.111,5,Mexico,4,1854
21.556,5,Mexico,5,1854
21.569,5,Mexico,6,1854
19.949,5,Mexico,7,1854
19.323,5,Mexico,8,1854
18.903,5,Mexico,9,1854
18.53,5,Mexico,10,1854
14.85,5,Mexico,11,1854
11.752,5,Mexico,12,1854
13.551,5,Mexico,1,1855
13.454,5,Mexico,2,1855
15.315,5,Mexico,3,1855
19.615,5,Mexico,4,1855
23.088,5,Mexico,5,1855
21.864,5,Mexico,6,1855
19.605,5,Mexico,7,1855
19.048,5,Mexico,8,1855
18.266,5,Mexico,9,1855
16.443,5,Mexico,10,1855
14.978,5,Mexico,11,1855
12.952,5,Mexico,12,1855
10.335,5,Mexico,1,1856
13.084,5,Mexico,2,1856
15.773,5,Mexico,3,1856
20.01,5,Mexico,4,1856
21.522,5,Mexico,5,1856
23.162,5,Mexico,6,1856
20.878,5,Mexico,7,1856
21.327,5,Mexico,8,1856
18.33,5,Mexico,9,1856
16.534,5,Mexico,10,1856
13.483,5,Mexico,11,1856
12.052,5,Mexico,12,1856
12.281,5,Mexico,1,1857
15.659,5,Mexico,2,1857
16.075,5,Mexico,3,1857
17.142,5,Mexico,4,1857
20.997,5,Mexico,5,1857
22.454,5,Mexico,6,1857
20.996,5,Mexico,7,1857
20.684,5,Mexico,8,1857
18.742,5,Mexico,9,1857
17.218,5,Mexico,10,1857
15.504,5,Mexico,11,1857
13.019,5,Mexico,12,1857
13.701,5,Mexico,1,1858
13.433,5,Mexico,2,1858
16.799,5,Mexico,3,1858
20.284,5,Mexico,4,1858
22.795,5,Mexico,5,1858
21.953,5,Mexico,6,1858
21.156,5,Mexico,7,1858
19.975,5,Mexico,8,1858
19.147,5,Mexico,9,1858
19.419,5,Mexico,10,1858
13.921,5,Mexico,11,1858
12.479,5,Mexico,12,1858
12.983,5,Mexico,1,1859
16.172,5,Mexico,2,1859
17.615,5,Mexico,3,1859
20.058,5,Mexico,4,1859
23.246,5,Mexico,5,1859
23.1,5,Mexico,6,1859
20.597,5,Mexico,7,1859
20.716,5,Mexico,8,1859
18.89,5,Mexico,9,1859
17.527,5,Mexico,10,1859
15.904,5,Mexico,11,1859
11.303,5,Mexico,12,1859
12.579,5,Mexico,1,1860
13.337,5,Mexico,2,1860
15.756,5,Mexico,3,1860
19.44,5,Mexico,4,1860
22.163,5,Mexico,5,1860
23.115,5,Mexico,6,1860
21.174,5,Mexico,7,1860
19.657,5,Mexico,8,1860
19.022,5,Mexico,9,1860
17.783,5,Mexico,10,1860
15.001,5,Mexico,11,1860
12.332,5,Mexico,12,1860
12.056,5,Mexico,1,1861
13.197,5,Mexico,2,1861
16.432,5,Mexico,3,1861
19.727,5,Mexico,4,1861
21.97,5,Mexico,5,1861
23.341,5,Mexico,6,1861
21.766,5,Mexico,7,1861
20.349,5,Mexico,8,1861
19.832,5,Mexico,9,1861
17.644,5,Mexico,10,1861
16.875,5,Mexico,11,1861
14.455,5,Mexico,12,1861
14.192,5,Mexico,1,1862
13.868,5,Mexico,2,1862
16.489,5,Mexico,3,1862
19.665,5,Mexico,4,1862
22.155,5,Mexico,5,1862
22.616,5,Mexico,6,1862
21.527,5,Mexico,7,1862
20.581,5,Mexico,8,1862
19.439,5,Mexico,9,1862
17.414,5,Mexico,10,1862
15.335,5,Mexico,11,1862
12.455,5,Mexico,12,1862
12.966,5,Mexico,1,1863
14.638,5,Mexico,2,1863
18.08,5,Mexico,3,1863
20.255,5,Mexico,4,1863
21.248,5,Mexico,5,1863
22.298,5,Mexico,6,1863
20.83,5,Mexico,7,1863
20.101,5,Mexico,8,1863
20.035,5,Mexico,9,1863
17.783,5,Mexico,10,1863
15.003,5,Mexico,11,1863
12.12,5,Mexico,12,1863
12.115,5,Mexico,1,1864
14.17,5,Mexico,2,1864
15.893,5,Mexico,3,1864
19.262,5,Mexico,4,1864
21.636,5,Mexico,5,1864
22.776,5,Mexico,6,1864
20.775,5,Mexico,7,1864
20.276,5,Mexico,8,1864
20.325,5,Mexico,9,1864
17.243,5,Mexico,10,1864
14.935,5,Mexico,11,1864
13.772,5,Mexico,12,1864
13.458,5,Mexico,1,1865
14.392,5,Mexico,2,1865
16.43,5,Mexico,3,1865
19.208,5,Mexico,4,1865
21.98,5,Mexico,5,1865
22.554,5,Mexico,6,1865
20.83,5,Mexico,7,1865
20.546,5,Mexico,8,1865
19.516,5,Mexico,9,1865
17.529,5,Mexico,10,1865
15.594,5,Mexico,11,1865
13.619,5,Mexico,12,1865
14.181,5,Mexico,1,1866
14.205,5,Mexico,2,1866
17.504,5,Mexico,3,1866
19.787,5,Mexico,4,1866
21.687,5,Mexico,5,1866
21.779,5,Mexico,6,1866
20.896,5,Mexico,7,1866
20.649,5,Mexico,8,1866
19.98,5,Mexico,9,1866
17.621,5,Mexico,10,1866
15.204,5,Mexico,11,1866
13.549,5,Mexico,12,1866
14.015,5,Mexico,1,1867
15.094,5,Mexico,2,1867
17.673,5,Mexico,3,1867
20.199,5,Mexico,4,1867
22.24,5,Mexico,5,1867
22.99,5,Mexico,6,1867
21.194,5,Mexico,7,1867
20.814,5,Mexico,8,1867
20.805,5,Mexico,9,1867
18.692,5,Mexico,10,1867
16.157,5,Mexico,11,1867
15.968,5,Mexico,12,1867
13.906,5,Mexico,1,1868
14.484,5,Mexico,2,1868
17.428,5,Mexico,3,1868
19.808,5,Mexico,4,1868
21.699,5,Mexico,5,1868
22.925,5,Mexico,6,1868
20.447,5,Mexico,7,1868
20.213,5,Mexico,8,1868
19.981,5,Mexico,9,1868
18.309,5,Mexico,10,1868
14.331,5,Mexico,11,1868
12.522,5,Mexico,12,1868
13.079,5,Mexico,1,1869
15.18,5,Mexico,2,1869
17.477,5,Mexico,3,1869
19.885,5,Mexico,4,1869
21.786,5,Mexico,5,1869
21.714,5,Mexico,6,1869
20.999,5,Mexico,7,1869
20.165,5,Mexico,8,1869
20.128,5,Mexico,9,1869
17.596,5,Mexico,10,1869
17.005,5,Mexico,11,1869
11.719,5,Mexico,12,1869
13.49,5,Mexico,1,1870
14.642,5,Mexico,2,1870
17.471,5,Mexico,3,1870
19.579,5,Mexico,4,1870
22.411,5,Mexico,5,1870
22.449,5,Mexico,6,1870
20.778,5,Mexico,7,1870
20.095,5,Mexico,8,1870
20.625,5,Mexico,9,1870
18.087,5,Mexico,10,1870
15.264,5,Mexico,11,1870
11.185,5,Mexico,12,1870
12.39,5,Mexico,1,1871
14.768,5,Mexico,2,1871
17.092,5,Mexico,3,1871
19.912,5,Mexico,4,1871
21.695,5,Mexico,5,1871
21.957,5,Mexico,6,1871
20.992,5,Mexico,7,1871
21.277,5,Mexico,8,1871
20.156,5,Mexico,9,1871
17.562,5,Mexico,10,1871
15.42,5,Mexico,11,1871
13.318,5,Mexico,12,1871
11.632,5,Mexico,1,1872
14.593,5,Mexico,2,1872
16.647,5,Mexico,3,1872
20.039,5,Mexico,4,1872
23.017,5,Mexico,5,1872
22.49,5,Mexico,6,1872
21.251,5,Mexico,7,1872
20.26,5,Mexico,8,1872
20.353,5,Mexico,9,1872
17.575,5,Mexico,10,1872
13.873,5,Mexico,11,1872
12.613,5,Mexico,12,1872
11.776,5,Mexico,1,1873
16.105,5,Mexico,2,1873
17.333,5,Mexico,3,1873
18.517,5,Mexico,4,1873
22.528,5,Mexico,5,1873
21.729,5,Mexico,6,1873
20.532,5,Mexico,7,1873
19.782,5,Mexico,8,1873
19.5,5,Mexico,9,1873
18.063,5,Mexico,10,1873
14.154,5,Mexico,11,1873
14.569,5,Mexico,12,1873
13.185,5,Mexico,1,1874
15.365,5,Mexico,2,1874
17.615,5,Mexico,3,1874
17.878,5,Mexico,4,1874
21.176,5,Mexico,5,1874
21.813,5,Mexico,6,1874
20.257,5,Mexico,7,1874
21.162,5,Mexico,8,1874
19.239,5,Mexico,9,1874
17.731,5,Mexico,10,1874
16.317,5,Mexico,11,1874
13.966,5,Mexico,12,1874
11.957,5,Mexico,1,1875
14.317,5,Mexico,2,1875
17.034,5,Mexico,3,1875
18.588,5,Mexico,4,1875
21.927,5,Mexico,5,1875
22.378,5,Mexico,6,1875
20.651,5,Mexico,7,1875
20.22,5,Mexico,8,1875
18.593,5,Mexico,9,1875
17.446,5,Mexico,10,1875
15.84,5,Mexico,11,1875
13.655,5,Mexico,12,1875
14.577,5,Mexico,1,1876
14.537,5,Mexico,2,1876
16.527,5,Mexico,3,1876
19.425,5,Mexico,4,1876
21.533,5,Mexico,5,1876
21.946,5,Mexico,6,1876
20.757,5,Mexico,7,1876
20.575,5,Mexico,8,1876
19.35,5,Mexico,9,1876
17.655,5,Mexico,10,1876
14.602,5,Mexico,11,1876
11.169,5,Mexico,12,1876
12.502,5,Mexico,1,1877
13.81,5,Mexico,2,1877
16.441,5,Mexico,3,1877
18.941,5,Mexico,4,1877
21.573,5,Mexico,5,1877
22.14,5,Mexico,6,1877
21.049,5,Mexico,7,1877
20.987,5,Mexico,8,1877
20.323,5,Mexico,9,1877
19.231,5,Mexico,10,1877
15.056,5,Mexico,11,1877
13.854,5,Mexico,12,1877
12.953,5,Mexico,1,1878
14.532,5,Mexico,2,1878
16.815,5,Mexico,3,1878
20.524,5,Mexico,4,1878
22.721,5,Mexico,5,1878
23.271,5,Mexico,6,1878
21.216,5,Mexico,7,1878
20.159,5,Mexico,8,1878
19.515,5,Mexico,9,1878
18.45,5,Mexico,10,1878
15.995,5,Mexico,11,1878
12.632,5,Mexico,12,1878
13.6,5,Mexico,1,1879
14.169,5,Mexico,2,1879
17.472,5,Mexico,3,1879
19.657,5,Mexico,4,1879
22.723,5,Mexico,5,1879
21.936,5,Mexico,6,1879
21.397,5,Mexico,7,1879
19.494,5,Mexico,8,1879
18.9,5,Mexico,9,1879
17.288,5,Mexico,10,1879
15.578,5,Mexico,11,1879
14.163,5,Mexico,12,1879
12.892,5,Mexico,1,1880
13.132,5,Mexico,2,1880
16.45,5,Mexico,3,1880
19.234,5,Mexico,4,1880
22.136,5,Mexico,5,1880
22.173,5,Mexico,6,1880
20.495,5,Mexico,7,1880
19.495,5,Mexico,8,1880
19.153,5,Mexico,9,1880
17.137,5,Mexico,10,1880
15.34,5,Mexico,11,1880
13.564,5,Mexico,12,1880
11.776,5,Mexico,1,1881
14.369,5,Mexico,2,1881
17.045,5,Mexico,3,1881
20.0,5,Mexico,4,1881
22.015,5,Mexico,5,1881
22.763,5,Mexico,6,1881
21.103,5,Mexico,7,1881
20.062,5,Mexico,8,1881
19.316,5,Mexico,9,1881
18.246,5,Mexico,10,1881
15.176,5,Mexico,11,1881
13.187,5,Mexico,12,1881
12.911,5,Mexico,1,1882
14.385,5,Mexico,2,1882
17.116,5,Mexico,3,1882
19.668,5,Mexico,4,1882
21.404,5,Mexico,5,1882
21.982,5,Mexico,6,1882
20.697,5,Mexico,7,1882
19.212,5,Mexico,8,1882
19.187,5,Mexico,9,1882
18.133,5,Mexico,10,1882
14.85,5,Mexico,11,1882
12.584,5,Mexico,12,1882
11.989,5,Mexico,1,1883
13.322,5,Mexico,2,1883
16.053,5,Mexico,3,1883
19.26,5,Mexico,4,1883
21.215,5,Mexico,5,1883
21.836,5,Mexico,6,1883
20.484,5,Mexico,7,1883
19.91,5,Mexico,8,1883
19.287,5,Mexico,9,1883
18.256,5,Mexico,10,1883
15.395,5,Mexico,11,1883
13.617,5,Mexico,12,1883
12.325,5,Mexico,1,1884
14.86,5,Mexico,2,1884
17.247,5,Mexico,3,1884
19.139,5,Mexico,4,1884
20.563,5,Mexico,5,1884
22.377,5,Mexico,6,1884
21.174,5,Mexico,7,1884
19.62,5,Mexico,8,1884
19.792,5,Mexico,9,1884
17.5,5,Mexico,10,1884
15.011,5,Mexico,11,1884
13.586,5,Mexico,12,1884
12.817,5,Mexico,1,1885
14.414,5,Mexico,2,1885
17.264,5,Mexico,3,1885
19.828,5,Mexico,4,1885
21.515,5,Mexico,5,1885
22.517,5,Mexico,6,1885
20.624,5,Mexico,7,1885
19.93,5,Mexico,8,1885
19.505,5,Mexico,9,1885
17.428,5,Mexico,10,1885
15.588,5,Mexico,11,1885
13.885,5,Mexico,12,1885
12.513,5,Mexico,1,1886
14.318,5,Mexico,2,1886
17.114,5,Mexico,3,1886
19.368,5,Mexico,4,1886
22.475,5,Mexico,5,1886
22.162,5,Mexico,6,1886
21.066,5,Mexico,7,1886
20.323,5,Mexico,8,1886
19.16,5,Mexico,9,1886
17.744,5,Mexico,10,1886
13.786,5,Mexico,11,1886
11.798,5,Mexico,12,1886
11.643,5,Mexico,1,1887
14.346,5,Mexico,2,1887
16.583,5,Mexico,3,1887
18.795,5,Mexico,4,1887
21.261,5,Mexico,5,1887
21.608,5,Mexico,6,1887
20.264,5,Mexico,7,1887
19.938,5,Mexico,8,1887
19.244,5,Mexico,9,1887
16.96,5,Mexico,10,1887
14.837,5,Mexico,11,1887
11.465,5,Mexico,12,1887
12.326,5,Mexico,1,1888
14.221,5,Mexico,2,1888
15.813,5,Mexico,3,1888
19.276,5,Mexico,4,1888
21.279,5,Mexico,5,1888
21.299,5,Mexico,6,1888
20.524,5,Mexico,7,1888
19.926,5,Mexico,8,1888
18.581,5,Mexico,9,1888
18.537,5,Mexico,10,1888
14.346,5,Mexico,11,1888
13.482,5,Mexico,12,1888
12.93,5,Mexico,1,1889
14.919,5,Mexico,2,1889
15.857,5,Mexico,3,1889
19.745,5,Mexico,4,1889
22.131,5,Mexico,5,1889
22.797,5,Mexico,6,1889
20.819,5,Mexico,7,1889
20.023,5,Mexico,8,1889
18.802,5,Mexico,9,1889
17.381,5,Mexico,10,1889
14.982,5,Mexico,11,1889
14.019,5,Mexico,12,1889
13.752,5,Mexico,1,1890
14.49,5,Mexico,2,1890
16.026,5,Mexico,3,1890
19.37,5,Mexico,4,1890
22.169,5,Mexico,5,1890
21.168,5,Mexico,6,1890
20.202,5,Mexico,7,1890
19.559,5,Mexico,8,1890
19.102,5,Mexico,9,1890
17.764,5,Mexico,10,1890
15.004,5,Mexico,11,1890
13.278,5,Mexico,12,1890
12.849,5,Mexico,1,1891
14.511,5,Mexico,2,1891
16.029,5,Mexico,3,1891
18.46,5,Mexico,4,1891
20.803,5,Mexico,5,1891
21.224,5,Mexico,6,1891
20.732,5,Mexico,7,1891
19.801,5,Mexico,8,1891
19.598,5,Mexico,9,1891
17.102,5,Mexico,10,1891
15.492,5,Mexico,11,1891
12.839,5,Mexico,12,1891
12.281,5,Mexico,1,1892
15.28,5,Mexico,2,1892
15.983,5,Mexico,3,1892
19.855,5,Mexico,4,1892
22.249,5,Mexico,5,1892
22.438,5,Mexico,6,1892
20.973,5,Mexico,7,1892
19.596,5,Mexico,8,1892
19.362,5,Mexico,9,1892
17.706,5,Mexico,10,1892
15.545,5,Mexico,11,1892
12.759,5,Mexico,12,1892
11.855,5,Mexico,1,1893
14.74,5,Mexico,2,1893
15.946,5,Mexico,3,1893
20.549,5,Mexico,4,1893
21.513,5,Mexico,5,1893
21.203,5,Mexico,6,1893
19.751,5,Mexico,7,1893
19.861,5,Mexico,8,1893
19.888,5,Mexico,9,1893
17.422,5,Mexico,10,1893
14.834,5,Mexico,11,1893
12.663,5,Mexico,12,1893
13.013,5,Mexico,1,1894
13.756,5,Mexico,2,1894
15.729,5,Mexico,3,1894
19.563,5,Mexico,4,1894
22.078,5,Mexico,5,1894
22.449,5,Mexico,6,1894
20.453,5,Mexico,7,1894
19.851,5,Mexico,8,1894
19.725,5,Mexico,9,1894
18.195,5,Mexico,10,1894
15.264,5,Mexico,11,1894
13.981,5,Mexico,12,1894
13.184,5,Mexico,1,1895
13.331,5,Mexico,2,1895
16.722,5,Mexico,3,1895
19.921,5,Mexico,4,1895
21.571,5,Mexico,5,1895
21.826,5,Mexico,6,1895
20.51,5,Mexico,7,1895
20.416,5,Mexico,8,1895
20.007,5,Mexico,9,1895
17.542,5,Mexico,10,1895
15.979,5,Mexico,11,1895
12.957,5,Mexico,12,1895
13.462,5,Mexico,1,1896
13.857,5,Mexico,2,1896
17.29,5,Mexico,3,1896
20.319,5,Mexico,4,1896
22.965,5,Mexico,5,1896
22.923,5,Mexico,6,1896
21.452,5,Mexico,7,1896
20.564,5,Mexico,8,1896
20.001,5,Mexico,9,1896
18.308,5,Mexico,10,1896
16.164,5,Mexico,11,1896
13.114,5,Mexico,12,1896
13.282,5,Mexico,1,1897
15.087,5,Mexico,2,1897
17.701,5,Mexico,3,1897
20.025,5,Mexico,4,1897
21.783,5,Mexico,5,1897
21.924,5,Mexico,6,1897
20.42,5,Mexico,7,1897
20.196,5,Mexico,8,1897
19.03,5,Mexico,9,1897
18.667,5,Mexico,10,1897
16.121,5,Mexico,11,1897
13.148,5,Mexico,12,1897
13.153,5,Mexico,1,1898
13.824,5,Mexico,2,1898
16.947,5,Mexico,3,1898
19.087,5,Mexico,4,1898
21.816,5,Mexico,5,1898
21.283,5,Mexico,6,1898
19.805,5,Mexico,7,1898
19.384,5,Mexico,8,1898
19.426,5,Mexico,9,1898
17.549,5,Mexico,10,1898
15.608,5,Mexico,11,1898
12.397,5,Mexico,12,1898
12.0,5,Mexico,1,1899
12.503,5,Mexico,2,1899
16.779,5,Mexico,3,1899
19.226,5,Mexico,4,1899
22.241,5,Mexico,5,1899
20.828,5,Mexico,6,1899
20.594,5,Mexico,7,1899
20.255,5,Mexico,8,1899
19.351,5,Mexico,9,1899
18.041,5,Mexico,10,1899
15.373,5,Mexico,11,1899
13.276,5,Mexico,12,1899
13.692,5,Mexico,1,1900
14.415,5,Mexico,2,1900
16.626,5,Mexico,3,1900
18.809,5,Mexico,4,1900
21.391,5,Mexico,5,1900
22.806,5,Mexico,6,1900
20.345,5,Mexico,7,1900
19.93,5,Mexico,8,1900
19.963,5,Mexico,9,1900
18.694,5,Mexico,10,1900
15.867,5,Mexico,11,1900
13.101,5,Mexico,12,1900
13.649,5,Mexico,1,1901
14.005,5,Mexico,2,1901
16.474,5,Mexico,3,1901
18.892,5,Mexico,4,1901
21.706,5,Mexico,5,1901
22.342,5,Mexico,6,1901
20.622,5,Mexico,7,1901
20.343,5,Mexico,8,1901
19.829,5,Mexico,9,1901
18.078,5,Mexico,10,1901
15.537,5,Mexico,11,1901
12.462,5,Mexico,12,1901
13.07,5,Mexico,1,1902
13.957,5,Mexico,2,1902
16.33,5,Mexico,3,1902
20.237,5,Mexico,4,1902
22.317,5,Mexico,5,1902
22.856,5,Mexico,6,1902
20.044,5,Mexico,7,1902
20.558,5,Mexico,8,1902
19.894,5,Mexico,9,1902
18.114,5,Mexico,10,1902
16.298,5,Mexico,11,1902
13.421,5,Mexico,12,1902
12.172,5,Mexico,1,1903
14.244,5,Mexico,2,1903
16.404,5,Mexico,3,1903
19.841,5,Mexico,4,1903
21.258,5,Mexico,5,1903
20.988,5,Mexico,6,1903
20.43,5,Mexico,7,1903
19.354,5,Mexico,8,1903
19.223,5,Mexico,9,1903
17.338,5,Mexico,10,1903
15.471,5,Mexico,11,1903
13.285,5,Mexico,12,1903
12.718,5,Mexico,1,1904
14.278,5,Mexico,2,1904
17.312,5,Mexico,3,1904
19.594,5,Mexico,4,1904
20.937,5,Mexico,5,1904
21.58,5,Mexico,6,1904
19.842,5,Mexico,7,1904
19.033,5,Mexico,8,1904
19.251,5,Mexico,9,1904
17.585,5,Mexico,10,1904
14.867,5,Mexico,11,1904
13.147,5,Mexico,12,1904
12.868,5,Mexico,1,1905
14.744,5,Mexico,2,1905
15.554,5,Mexico,3,1905
18.486,5,Mexico,4,1905
22.706,5,Mexico,5,1905
22.112,5,Mexico,6,1905
20.477,5,Mexico,7,1905
20.556,5,Mexico,8,1905
19.624,5,Mexico,9,1905
19.023,5,Mexico,10,1905
17.028,5,Mexico,11,1905
12.199,5,Mexico,12,1905
12.562,5,Mexico,1,1906
13.411,5,Mexico,2,1906
16.622,5,Mexico,3,1906
19.565,5,Mexico,4,1906
22.093,5,Mexico,5,1906
22.699,5,Mexico,6,1906
20.877,5,Mexico,7,1906
19.614,5,Mexico,8,1906
19.689,5,Mexico,9,1906
18.071,5,Mexico,10,1906
15.67,5,Mexico,11,1906
13.192,5,Mexico,12,1906
14.263,5,Mexico,1,1907
14.89,5,Mexico,2,1907
17.819,5,Mexico,3,1907
19.293,5,Mexico,4,1907
21.246,5,Mexico,5,1907
22.249,5,Mexico,6,1907
20.276,5,Mexico,7,1907
20.056,5,Mexico,8,1907
19.813,5,Mexico,9,1907
18.69,5,Mexico,10,1907
15.642,5,Mexico,11,1907
13.403,5,Mexico,12,1907
14.364,5,Mexico,1,1908
15.57,5,Mexico,2,1908
18.602,5,Mexico,3,1908
19.923,5,Mexico,4,1908
21.845,5,Mexico,5,1908
22.392,5,Mexico,6,1908
19.891,5,Mexico,7,1908
20.05,5,Mexico,8,1908
19.71,5,Mexico,9,1908
17.593,5,Mexico,10,1908
15.33,5,Mexico,11,1908
14.198,5,Mexico,12,1908
13.901,5,Mexico,1,1909
14.471,5,Mexico,2,1909
17.537,5,Mexico,3,1909
19.388,5,Mexico,4,1909
22.127,5,Mexico,5,1909
22.134,5,Mexico,6,1909
20.928,5,Mexico,7,1909
19.868,5,Mexico,8,1909
18.855,5,Mexico,9,1909
17.973,5,Mexico,10,1909
16.401,5,Mexico,11,1909
12.607,5,Mexico,12,1909
12.815,5,Mexico,1,1910
14.099,5,Mexico,2,1910
16.253,5,Mexico,3,1910
18.792,5,Mexico,4,1910
21.197,5,Mexico,5,1910
21.712,5,Mexico,6,1910
20.238,5,Mexico,7,1910
20.19,5,Mexico,8,1910
19.194,5,Mexico,9,1910
17.633,5,Mexico,10,1910
16.007,5,Mexico,11,1910
13.324,5,Mexico,12,1910
14.591,5,Mexico,1,1911
15.616,5,Mexico,2,1911
17.504,5,Mexico,3,1911
19.442,5,Mexico,4,1911
20.397,5,Mexico,5,1911
22.192,5,Mexico,6,1911
20.101,5,Mexico,7,1911
20.439,5,Mexico,8,1911
20.367,5,Mexico,9,1911
18.579,5,Mexico,10,1911
16.276,5,Mexico,11,1911
13.49,5,Mexico,12,1911
13.139,5,Mexico,1,1912
13.169,5,Mexico,2,1912
16.912,5,Mexico,3,1912
19.804,5,Mexico,4,1912
22.108,5,Mexico,5,1912
20.758,5,Mexico,6,1912
20.217,5,Mexico,7,1912
20.118,5,Mexico,8,1912
19.445,5,Mexico,9,1912
17.986,5,Mexico,10,1912
14.311,5,Mexico,11,1912
13.317,5,Mexico,12,1912
12.976,5,Mexico,1,1913
14.073,5,Mexico,2,1913
16.131,5,Mexico,3,1913
18.39,5,Mexico,4,1913
21.049,5,Mexico,5,1913
20.565,5,Mexico,6,1913
19.986,5,Mexico,7,1913
20.013,5,Mexico,8,1913
19.073,5,Mexico,9,1913
17.651,5,Mexico,10,1913
16.298,5,Mexico,11,1913
13.609,5,Mexico,12,1913
14.151,5,Mexico,1,1914
14.703,5,Mexico,2,1914
15.876,5,Mexico,3,1914
18.541,5,Mexico,4,1914
20.992,5,Mexico,5,1914
21.1,5,Mexico,6,1914
20.298,5,Mexico,7,1914
20.08,5,Mexico,8,1914
19.385,5,Mexico,9,1914
18.379,5,Mexico,10,1914
15.91,5,Mexico,11,1914
13.166,5,Mexico,12,1914
12.545,5,Mexico,1,1915
14.802,5,Mexico,2,1915
14.453,5,Mexico,3,1915
18.959,5,Mexico,4,1915
22.182,5,Mexico,5,1915
22.991,5,Mexico,6,1915
20.89,5,Mexico,7,1915
20.167,5,Mexico,8,1915
19.344,5,Mexico,9,1915
17.984,5,Mexico,10,1915
16.242,5,Mexico,11,1915
14.022,5,Mexico,12,1915
14.909,5,Mexico,1,1916
15.549,5,Mexico,2,1916
17.997,5,Mexico,3,1916
19.191,5,Mexico,4,1916
22.126,5,Mexico,5,1916
23.14,5,Mexico,6,1916
20.106,5,Mexico,7,1916
19.058,5,Mexico,8,1916
18.836,5,Mexico,9,1916
17.775,5,Mexico,10,1916
15.029,5,Mexico,11,1916
13.822,5,Mexico,12,1916
14.042,5,Mexico,1,1917
15.284,5,Mexico,2,1917
